ENTITYA	IDA	ENTITYB	IDB	SCORE
Prtn3	Q8K597	F2R	P26824	0.363
Prtn3	Q8K597	F2RL1	Q63645	0.308
Prtn3	Q8K597	F2RL1	Q63645	0.308
Prtn3	Q8K597	F2RL1	Q63645	0.308
Prtn3	Q8K597	F2RL1	Q63645	0.308
Prtn3	Q8K597	F2RL1	Q63645	0.308
Prtn3	Q8K597	F2RL1	Q63645	0.308
CCND1	P39948	HDAC3	Q6P6W3	0.363
CCND1	P39948	MSI1	Q8K3P4	0.169
CCND1	P39948	CDK4	P35426	0.963
MAPK3	P21708	SOS1	D4A3T0	0.539
CCND1	P39948	NOTCH1	Q07008	0.509
CCND1	P39948	HDAC2	F7ENH8	0.407
Chm	P37727	Rabggta	Q08602	0.779
IL4R	Q63257	JAK2	Q62689	0.569
IL4R	Q63257	JAK1	G3V9W2	0.646
IL4R	Q63257	JAK1	G3V9W2	0.646
IL4R	Q63257	IL2RG	Q7TP53	0.83
IL4R	Q63257	IL2RG	Q7TP53	0.83
IL4R	Q63257	IRS1	P35570	0.518
IL4R	Q63257	STAT5A	Q62771	0.456
IL4R	Q63257	JAK3	Q63272	0.612
IL4R	Q63257	IRS2	F1MAL5	0.54
NR2F2	O09018	NR3C1	P06536	0.295
NR2F2	O09018	NR2F1	F2Z3S9	0.168
NR2F2	O09018	MYOD1	Q02346	0.322
NR2F2	O09018	RXRA	Q05343	0.201
GADD45A	P48317	MAPK14	P70618	0.386
EDNRB	P21451	GNAI3	P08753	0.375
EDNRB	P21451	GNAO1	P59215	0.391
EDNRB	P21451	GNAZ	P19627	0.373
EDNRB	P21451	Gnal	P38406	0.188
EDNRB	P21451	GNAQ	P82471	0.491
ACP1	P41498	PDGFRB	Q05030	0.19
ACP1	P41498	SRC	Q9WUD9	0.311
ACP1	P41498	SRC	Q9WUD9	0.311
ACP1	P41498	EPHA2	D3ZBN3	0.6
ACP1	P41498	EPHA2	D3ZBN3	0.6
ACP1	P41498	EPHA2	D3ZBN3	0.6
ACP1	P41498	EPHA2	D3ZBN3	0.6
CCNE1	P39949	CDK2	Q63699	0.956
ACP1	P41498	AKT2	P47197	0.1
ACP1	P41498	AKT3	Q63484	0.1
ACP1	P41498	AKT	SIGNOR-PF24	0.214
PRKCH	Q64617	ANXA1	P07150	0.1
PRKCH	Q64617	ITGB2	F7F4S8	0.281
PRKCH	Q64617	ITGB2	F7F4S8	0.281
PRKCH	Q64617	MAPK1	P63086	0.448
PRKCH	Q64617	NOS3	Q62600	0.1
PRKCH	Q64617	PRKD2	Q5XIS9	0.1
	M0RA80	A8/b1 integrin	SIGNOR-C165	0.359
	M0RA80	A9/b1 integrin	SIGNOR-C166	0.36
CCNC	P39947	NOTCH1	Q07008	0.378
CCNC	P39947	HES1	Q04666	0.1
CCNC	P39947	CKM complex	SIGNOR-C406	0.915
CCNC	P39947	NOTCH	SIGNOR-PF30	0.378
POLR2A	D4A5A6	RNA Polymerase II	SIGNOR-C391	0.862
CDK2	Q63699	TP73	D4AA88	0.521
CDK2	Q63699	Ccp110	D4A3J9	0.421
CDK2	Q63699	Ccp110	D4A3J9	0.421
CDK2	Q63699	Ccp110	D4A3J9	0.421
CDK2	Q63699	Ccp110	D4A3J9	0.421
CDK2	Q63699	Mcm3ap	D3ZTA3	0.1
CDK2	Q63699	SF3B1	G3V7T6	0.222
CDK2	Q63699	ESR1	P06211	0.395
CDK2	Q63699	ESR1	P06211	0.395
CDK2	Q63699	ESR1	P06211	0.395
CDK2	Q63699	ESR1	P06211	0.395
CDK2	Q63699	NR3C1	P06536	0.176
CDK2	Q63699	TP53	P10361	0.835
CDK2	Q63699	RB1	P33568	0.896
CDK2	Q63699	RB1	P33568	0.896
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	PGR	Q63449	0.37
CDK2	Q63699	NPM1	P13084	0.487
CDK2	Q63699	NPM1	P13084	0.487
CDK2	Q63699	SP1	Q01714	0.361
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	MYBL2	D3ZLC6	0.657
CDK2	Q63699	PTHLH	P13085	0.313
CDK2	Q63699	MYOD1	Q02346	0.444
CDK2	Q63699	HMGA1	Q8K585	0.166
CDK2	Q63699	UBTF	P25977	0.314
CDK2	Q63699	CEBPB	P21272	0.278
CDK2	Q63699	CEBPB	P21272	0.278
CDK2	Q63699	PTPN2	P35233	0.318
CDK2	Q63699	LIG1	Q9JHY8	0.403
CDK2	Q63699	LIG1	Q9JHY8	0.403
CDK2	Q63699	LIG1	Q9JHY8	0.403
CDK2	Q63699	CCNA2	G3V802	0.976
CDK2	Q63699	CDK2	Q63699	0.1
CDK2	Q63699	ADRBK1	P26817	0.1
CDK2	Q63699	MCM3	D3ZFP4	0.785
CDK2	Q63699	DNMT1	Q9Z330	0.24
CDK2	Q63699	MCM4	G3V681	0.709
MAPK1	P63086	RPS6KB1	P67999	0.552
CDK2	Q63699	MCM4	G3V681	0.709
CDK2	Q63699	MCM4	G3V681	0.709
CDK2	Q63699	BRCA1	O54952	0.612
CDK2	Q63699	CDKN1A	Q64315	0.954
CDK2	Q63699	CDKN1B	O08769	0.95
CDK2	Q63699	UBE2A	Q6AXR9	0.326
CDK2	Q63699	MCM2	D3ZP96	0.679
CDK2	Q63699	LIG3	Q5U2M4	0.312
CDK2	Q63699	CDK7	P51952	0.553
CDK2	Q63699	CDK7	P51952	0.553
CDK2	Q63699	HIRA	M0R4R2	0.276
CDK2	Q63699	PPP1CA	P62138	0.306
CDK2	Q63699	SMAD3	P84025	0.691
CDK2	Q63699	SMAD3	P84025	0.691
CDK2	Q63699	SMAD3	P84025	0.691
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	SMAD3	P84025	0.691
CDK2	Q63699	SMAD3	P84025	0.691
CDK2	Q63699	FOXK2	D3ZY28	0.306
CDK2	Q63699	FOXK2	D3ZY28	0.306
CDK2	Q63699	RUNX1	Q63046	0.1
CDK2	Q63699	RUNX1	Q63046	0.1
CDK2	Q63699	RUNX1	Q63046	0.1
CDK2	Q63699	ID2	P41137	0.364
CDK2	Q63699	ID3	P41138	0.272
CDK2	Q63699	ZBTB16	Q5S3S9	0.184
CDK2	Q63699	ZBTB16	Q5S3S9	0.184
CDK2	Q63699	PRDX1	Q63716	0.157
CDK2	Q63699	FOXM1	P97691	0.691
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	RBL2	O55081	0.831
CDK2	Q63699	SKP2	B2GUZ0	0.75
CDK2	Q63699	ORC2	Q75PQ8	0.762
CDK2	Q63699	ORC2	Q75PQ8	0.762
CDK2	Q63699	ORC2	Q75PQ8	0.762
CDK2	Q63699	NPAT	D4A6Y1	0.374
CDK2	Q63699	NPAT	D4A6Y1	0.374
CDK2	Q63699	EZH2	B5DFE2	0.461
CDK2	Q63699	CDX2	Q9ESV7	0.386
CDK2	Q63699	CDX2	Q9ESV7	0.386
CDK2	Q63699	CDX2	Q9ESV7	0.386
CDK2	Q63699	CDX2	Q9ESV7	0.386
CDK2	Q63699	RAD9A	D3ZXM2	0.266
CDK2	Q63699	RBBP8	B1WC58	0.493
CDK2	Q63699	CDC6	D3ZRK7	0.938
CDK2	Q63699	CDC6	D3ZRK7	0.938
CDK2	Q63699	CDC6	D3ZRK7	0.938
CDK2	Q63699	CDC6	D3ZRK7	0.938
CDK2	Q63699	TP63	Q9JJP6	0.139
CDK2	Q63699	TP63	Q9JJP6	0.139
CDK2	Q63699	TP63	Q9JJP6	0.139
CDK2	Q63699	Tpx2	D3ZA78	0.181
CDK2	Q63699	CyclinA2/CDK2	SIGNOR-C83	0.976
CDK2	Q63699	FOXO	SIGNOR-PF27	0.555
CDK2	Q63699	FOXO	SIGNOR-PF27	0.555
CDK2	Q63699	PP1	SIGNOR-PF54	0.306
Hrh2	P25102	Gna14	Q5EAP4	0.174
Hrh2	P25102	GNAI3	P08753	0.174
Hrh2	P25102	GNAO1	P59215	0.174
Hrh2	P25102	GNAZ	P19627	0.174
Hrh2	P25102	GNAS	Q63803	0.389
APC	P70478	CTNNB1	Q9WU82	0.925
APC	P70478	GSK3B/Axin/APC	SIGNOR-C110	0.836
FPR3	D4A8L8	Gna14	Q5EAP4	0.372
ADRBK1	P26817	ADRA2A	P22909	0.1
ADRBK1	P26817	ADRA2A	P22909	0.1
ADRBK1	P26817	ADRA2A	P22909	0.1
ADRBK1	P26817	ADRA2A	P22909	0.1
ADRBK1	P26817	CLTB	P08082	0.1
ADRBK1	P26817	EZR	P31977	0.1
ADRBK1	P26817	FPR1	D4A7Q2	0.1
ADRBK1	P26817	FPR1	D4A7Q2	0.1
ADRBK1	P26817	FPR1	D4A7Q2	0.1
ADRBK1	P26817	FPR1	D4A7Q2	0.1
ADRBK1	P26817	CXCR2	P35407	0.1
ADRBK1	P26817	BDKRB2	P25023	0.1
ADRBK1	P26817	BDKRB2	P25023	0.1
ADRBK1	P26817	BDKRB2	P25023	0.1
ADRBK1	P26817	OPRM1	P33535	0.1
ADRBK1	P26817	OPRM1	P33535	0.1
ADRBK1	P26817	SNCA	P37377	0.1
ADRBK1	P26817	OPRD1	P33533	0.1
ADRBK1	P26817	OPRD1	P33533	0.1
ADRBK1	P26817	MAPK14	P70618	0.1
ADRBK1	P26817	SMO	P97698	0.1
ADRBK1	P26817	SMO	P97698	0.1
ADRA1D	P23944	Gnal	P38406	0.197
ADRA1D	P23944	GNAQ	P82471	0.497
ADRA1D	P23944	GNAS	Q63803	0.208
EDNRA	P26684	Gna14	Q5EAP4	0.403
EDNRA	P26684	GNAI3	P08753	0.357
EDNRA	P26684	Gnal	P38406	0.385
EDNRA	P26684	GNAQ	P82471	0.462
EDNRA	P26684	GNAQ	P82471	0.462
EDNRA	P26684	GNAI1	P10824	0.335
EDNRA	P26684	GNA13	F1LNG7	0.469
EDNRA	P26684	GNAS	Q63803	0.407
Tacr1	P14600	GNAZ	P19627	0.189
Tacr1	P14600	Gnal	P38406	0.1
PTAFR	P46002	GNAI3	P08753	0.1
PTAFR	P46002	GNAO1	P59215	0.1
PTAFR	P46002	GNAZ	P19627	0.1
Ctss	Q02765	BGLAP	P04640	0.244
PTAFR	P46002	GNAS	Q63803	0.1
F2R	P26824	LATS1	F1M2K4	0.1
F2R	P26824	Gna14	Q5EAP4	0.343
F2R	P26824	GNAZ	P19627	0.351
F2R	P26824	GNA15	O88302	0.52
F2R	P26824	SDC4	P34901	0.1
F2R	P26824	GNA12	Q63210	0.502
F2R	P26824	GNA12	Q63210	0.502
F2R	P26824	GNA13	F1LNG7	0.546
F2R	P26824	GNA13	F1LNG7	0.546
F2R	P26824	KLF6	O35819	0.1
F2R	P26824	Tnfrsf12a	G3V6F9	0.1
F2R	P26824	CORO1C	G3V624	0.1
NFYB	P63140	Phgdh	O08651	0.1
PAX6	P63016	Pcsk1	P28840	0.221
NFYB	P63140	Gch1	P22288	0.1
NFYB	P63140	Sox18	Q4V7E4	0.1
NFYB	P63140	Gfi1b	B0BN50	0.1
Brd2	Q6MGA9	TP53BP1	F1M842	0.187
Brd2	Q6MGA9	Zmynd8	A8C4G9	0.172
FAS	Q63199	FAS	Q63199	0.1
FAS	Q63199	FAS	Q63199	0.1
FAS	Q63199	FADD	Q8R2E7	0.918
FAS	Q63199	RIPK1	D3ZYL0	0.59
FAS	Q63199	MAP3K5	D3ZZH6	0.682
FAS	Q63199	RASSF1	Q5FAQ9	0.147
FAS	Q63199	DAXX	Q8VIB2	0.694
YY1	Q8CHJ4	Fcer1a	P12371	0.1
YY1	Q8CHJ4	Cox7c	P80432	0.147
YY1	Q8CHJ4	Atp6v1a	D4A133	0.204
YY1	Q8CHJ4	NOTCH1	Q07008	0.567
YY1	Q8CHJ4	Postn	D3ZAF5	0.1
YY1	Q8CHJ4	Hoxb13	D3ZWL5	0.17
YY1	Q8CHJ4	NOTCH	SIGNOR-PF30	0.567
Psma1	P18420	26S Proteasome	SIGNOR-C307	0.882
Psma2	P17220	26S Proteasome	SIGNOR-C307	0.876
Psma4	P21670	26S Proteasome	SIGNOR-C307	0.867
LMO2	Q3KRD2	ANGPT2	O35462	0.209
LMO2	Q3KRD2	Erg	D4A3D6	0.323
LMO2	Q3KRD2	TAL1	D3Z921	0.906
CD40	Q4QQW2	BCL2L1	P53563	0.289
CD40	Q4QQW2	TRAF2	B5DFH7	0.833
CD40	Q4QQW2	BIK	Q925D2	0.1
NFKBIA	Q63746	S100a6	P05964	0.1
NFKBIA	Q63746	NFKB1	Q63369	0.776
NFKBIA	Q63746	RELA	Q7TQN4	0.894
NFKBIA	Q63746	NfKb-p65/p50	SIGNOR-C13	0.835
Itga3	D3ZQM3	A3/b1 integrin	SIGNOR-C161	0.757
ITGB7	G3V7M2	PTK2	O35346	0.498
ITGB7	G3V7M2	AE/b7 integrin	SIGNOR-C186	0.652
ITGB7	G3V7M2	A4/b7 integrin	SIGNOR-C187	0.86
ITGB8	D3ZP06	TGFB1	P17246	0.52
ITGB8	D3ZP06	PTK2	O35346	0.398
PTPN3	F1LQQ5	VCP	P46462	0.418
PTPN3	F1LQQ5	VCP	P46462	0.418
DNMT1	Q9Z330	BAG4	F1M3K6	0.1
DNMT1	Q9Z330	BAG3	Q5U2U8	0.1
DNMT1	Q9Z330	ESR1	P06211	0.284
DNMT1	Q9Z330	Mbd2	D4A986	0.634
DNMT1	Q9Z330	DNMT1/DNMT3A	SIGNOR-C42	0.699
DNMT1	Q9Z330	DNMT1/DNMT3B	SIGNOR-C43	0.706
PAX6	P63016	GCG	P06883	0.487
PAX6	P63016	PAX6	P63016	0.1
PAX6	P63016	CDX2/PAX6/P300	SIGNOR-C33	0.415
U2AF2	F2Z3T9	ZRSR2/U2AF2	SIGNOR-C81	0.746
Elavl4	O09032	Adam10	Q10743	0.1
HMGB2	P52925	POU2F1	P31503	0.258
RGD1559962	D3ZN59	POU2F1	P31503	0.258
HMGB2	P52925	POU3F1	P20267	0.258
RGD1559962	D3ZN59	POU3F1	P20267	0.258
CD27	Q501W2	BCL2L1	P53563	0.201
MST1	P70521	STK4	D4A648	0.463
IL3RA	E9PSX4	JAK2	Q62689	0.573
IL3RA	E9PSX4	STAT5A	Q62771	0.456
CNTFR	Q08406	STAT3	P52631	0.215
CNTFR	Q08406	STAT1	F1M9D6	0.16
ACVR2A	P38444	ACVR1B	P80202	0.696
ACVR2A	P38444	ACVR1	P80201	0.664
Stom	Q5XI04	SLC2A1	P11167	0.444
Stom	Q5XI04	4.1 complex	SIGNOR-C386	0.242
MAPK3	P21708	APBB1	P46933	0.156
MAPK3	P21708	APBB1	P46933	0.156
MAPK3	P21708	APBB1	P46933	0.156
MAPK3	P21708	APBB1	P46933	0.156
MAPK3	P21708	SYN3	O70441	0.1
MAPK3	P21708	BCL2L11	O88498	0.656
MAPK3	P21708	FOXO3	D3ZBQ1	0.478
MAPK3	P21708	FOXO3	D3ZBQ1	0.478
MAPK3	P21708	FOXO3	D3ZBQ1	0.478
MAPK3	P21708	RPS6KA4	D3ZSB7	0.565
MAPK3	P21708	RGD1560225	D3ZE20	0.421
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	EGFR	G3V6K6	0.476
MAPK3	P21708	FOS	P12841	0.623
MAPK3	P21708	FOS	P12841	0.623
MAPK3	P21708	FOS	P12841	0.623
MAPK3	P21708	FOS	P12841	0.623
MAPK3	P21708	FOS	P12841	0.623
MAPK3	P21708	MBP	P02688	0.437
MAPK3	P21708	MBP	P02688	0.437
MAPK3	P21708	ESR1	P06211	0.637
MAPK3	P21708	ESR1	P06211	0.637
MAPK3	P21708	ESR1	P06211	0.637
MAPK3	P21708	RAF1	P11345	0.597
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	RAF1	P11345	0.597
MAPK3	P21708	RAF1	P11345	0.597
MAPK3	P21708	RAF1	P11345	0.597
MAPK3	P21708	NR3C1	P06536	0.442
MAPK3	P21708	LCK	Q01621	0.517
MAPK3	P21708	PGR	Q63449	0.458
MAPK3	P21708	TH	P04177	0.413
MAPK3	P21708	SP1	Q01714	0.603
MAPK3	P21708	SP1	Q01714	0.603
MAPK3	P21708	SP1	Q01714	0.603
MAPK3	P21708	SP1	Q01714	0.603
MAPK3	P21708	SP1	Q01714	0.603
MAPK3	P21708	ALOX5	P12527	0.206
MAPK3	P21708	GJA1	P08050	0.573
MAPK3	P21708	ALOX5	P12527	0.206
MAPK3	P21708	BCL2	P49950	0.514
MAPK3	P21708	BCL2	P49950	0.514
MAPK3	P21708	THRB	P18113	0.343
MAPK3	P21708	NCF1	F1M707	0.317
MAPK3	P21708	ETS1	P41156	0.624
MAPK3	P21708	BRAF	F1M9C3	0.623
MAPK3	P21708	BRAF	F1M9C3	0.623
MAPK3	P21708	BRAF	F1M9C3	0.623
MAPK3	P21708	ATF2	Q00969	0.716
MAPK3	P21708	ATF2	Q00969	0.716
MAPK3	P21708	ATF2	Q00969	0.716
MAPK3	P21708	ATF2	Q00969	0.716
MAPK3	P21708	JUND	P52909	0.393
MAPK3	P21708	TAL1	D3Z921	0.3
MAPK3	P21708	CAPN2	Q07009	0.485
MAPK3	P21708	ELK1	A4GTP4	0.584
MAPK3	P21708	ELK1	A4GTP4	0.584
MAPK3	P21708	RXRA	Q05343	0.48
MAPK3	P21708	RXRA	Q05343	0.48
MAPK3	P21708	RPS3	P62909	0.235
MAPK3	P21708	RPS3	P62909	0.235
MAPK3	P21708	RPS6KB1	P67999	0.561
MAPK3	P21708	RPS6KB1	P67999	0.561
MAPK3	P21708	RPS6KB1	P67999	0.561
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	PML	F1M589	0.272
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	POLR2A	D4A5A6	0.244
MAPK3	P21708	ADRBK1	P26817	0.1
MAPK3	P21708	MAPK3	P21708	0.1
MAPK3	P21708	MAPK3	P21708	0.1
MAPK3	P21708	MAPK3	P21708	0.1
MAPK3	P21708	CAD	D4A8A0	0.1
MAPK3	P21708	DUSP1	Q64623	0.749
MAPK3	P21708	DUSP1	Q64623	0.749
MAPK3	P21708	DUSP1	Q64623	0.749
MAPK3	P21708	DUSP1	Q64623	0.749
MAPK3	P21708	CIITA	G3V6C0	0.272
MAPK3	P21708	CIITA	G3V6C0	0.272
MAPK3	P21708	LOC497963	F1LSH9	0.228
MAPK3	P21708	NOS2	Q06518	0.228
MAPK3	P21708	PTPN7	P49445	0.664
MAPK3	P21708	IRS1	P35570	0.636
MAPK3	P21708	IRS1	P35570	0.636
MAPK3	P21708	SREBF1	P56720	0.375
MAPK3	P21708	PPARG	O88275	0.278
MAPK3	P21708	PPARG	O88275	0.278
MAPK3	P21708	STAT3	P52631	0.632
MAPK3	P21708	STAT3	P52631	0.632
MAPK3	P21708	STAT3	P52631	0.632
MAPK3	P21708	STAT3	P52631	0.632
MAPK3	P21708	STAT3	P52631	0.632
MAPK3	P21708	BCL6	B2GUV8	0.296
MAPK3	P21708	BCL6	B2GUV8	0.296
MAPK3	P21708	ETV6	Q3KRD1	0.221
MAPK3	P21708	ETV6	Q3KRD1	0.221
MAPK3	P21708	STAT5A	Q62771	0.636
MAPK3	P21708	LIFR	O70535	0.182
MAPK3	P21708	CDKN1B	O08769	0.246
MAPK3	P21708	PLA2G4A	P50393	0.595
MAPK3	P21708	SOX9	F1LYL9	0.275
MAPK3	P21708	MAPKAPK2	F1M9C0	0.459
MAPK3	P21708	ARRB1	P29066	0.658
MAPK3	P21708	ARRB1	P29066	0.658
MAPK3	P21708	AMPH	O08838	0.185
MAPK3	P21708	AMPH	O08838	0.185
MAPK3	P21708	PCYT1A	P19836	0.404
MAPK3	P21708	CEBPA	P05554	0.258
MAPK3	P21708	NUP153	P49791	0.335
MAPK3	P21708	TSC2	P49816	0.616
MAPK3	P21708	GSK3B	P18266	0.205
MAPK3	P21708	GSK3B	P18266	0.205
MAPK3	P21708	TOB1	Q8R5K6	0.226
MAPK3	P21708	TOB1	Q8R5K6	0.226
MAPK3	P21708	TOB1	Q8R5K6	0.226
MAPK3	P21708	TOB1	Q8R5K6	0.226
MAPK3	P21708	SCNN1B	P37090	0.199
MAPK3	P21708	RPS6KA3	D3Z8E0	0.744
MAPK3	P21708	RPS6KA3	D3Z8E0	0.744
MAPK3	P21708	RCAN1	Q6IN33	0.319
MAPK3	P21708	CASP9	Q9JHK1	0.462
MAPK3	P21708	HNRNPK	P61980	0.268
MAPK3	P21708	HNRNPK	P61980	0.268
MAPK3	P21708	GTF2I	Q5U2Y1	0.314
MAPK3	P21708	GTF2I	Q5U2Y1	0.314
MAPK3	P21708	SOS1	D4A3T0	0.539
MAPK3	P21708	ADAM17	Q9Z1K9	0.235
MAPK3	P21708	SMAD3	P84025	0.526
MAPK3	P21708	H3F3B	P84245	0.1
MAPK3	P21708	HSF1	F1MAF1	0.589
MAPK3	P21708	EWSR1	B1WC50	0.154
MAPK3	P21708	LIPE	P15304	0.348
MAPK3	P21708	CALD1	Q62736	0.371
MAPK3	P21708	CALD1	Q62736	0.371
MAPK3	P21708	CALD1	Q62736	0.371
MAPK3	P21708	MCL1	Q9Z1P3	0.296
MAPK3	P21708	KLC1	P37285	0.177
MAPK3	P21708	PPARA	P37230	0.552
MAPK3	P21708	SOS1	D4A3T0	0.539
MAPK3	P21708	SOS1	D4A3T0	0.539
MAPK3	P21708	SREBF2	Q3T1I5	0.332
MAPK3	P21708	SREBF2	Q3T1I5	0.332
MAPK3	P21708	TFCP2	G3V969	0.1
MAPK3	P21708	Eps8	F1M3L7	0.237
MAPK3	P21708	GRB10	P0CE43	0.182
MAPK3	P21708	GRB10	P0CE43	0.182
MAPK3	P21708	PPP2R5C	D4A1A5	0.328
MAPK3	P21708	GAB1	D3ZAL7	0.575
MAPK3	P21708	GAB1	D3ZAL7	0.575
MAPK3	P21708	GAB1	D3ZAL7	0.575
MAPK3	P21708	GAB1	D3ZAL7	0.575
MAPK3	P21708	GAB1	D3ZAL7	0.575
MAPK3	P21708	GAB1	D3ZAL7	0.575
MAPK3	P21708	SMAD4	O70437	0.297
MAPK3	P21708	MKNK1	Q4G050	0.545
MAPK3	P21708	CTTN	Q66HL2	0.333
MAPK3	P21708	CTTN	Q66HL2	0.333
MAPK3	P21708	CTTN	Q66HL2	0.333
MAPK3	P21708	CTTN	Q66HL2	0.333
MAPK3	P21708	CASP8	Q9JHX4	0.663
MAPK3	P21708	NFATC4	D3Z9H7	0.174
MAPK3	P21708	KARS	Q5XIM7	0.1
MAPK3	P21708	PTPRR	O08617	0.646
MAPK3	P21708	RPS6KA2	F1M7N7	0.733
MAPK3	P21708	Pcbp2	Q6AYU5	0.251
MAPK3	P21708	Pcbp2	Q6AYU5	0.251
MAPK3	P21708	RPS6KA1	Q63531	0.732
MAPK3	P21708	RPS6KA1	Q63531	0.732
MAPK3	P21708	MKNK1	Q4G050	0.545
MAPK3	P21708	RPS6KA1	Q63531	0.732
MAPK3	P21708	RPS6KA1	Q63531	0.732
MAPK3	P21708	MED1	D3ZRN2	0.152
MAPK3	P21708	TWIST1	Q9EPJ1	0.206
MAPK3	P21708	NCOA1	D4A3Q3	0.156
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	SMAD2	O70436	0.673
MAPK3	P21708	STK11	D4AE59	0.334
MAPK3	P21708	HIF1A	O35800	0.621
MAPK3	P21708	HIF1A	O35800	0.621
MAPK3	P21708	DUSP6	Q64346	0.848
MAPK3	P21708	DUSP6	Q64346	0.848
MAPK3	P21708	Mettl3	Q4V8G6	0.194
MAPK3	P21708	Mettl3	Q4V8G6	0.194
MAPK3	P21708	Irx2	D3ZGA0	0.1
MAPK3	P21708	Mettl3	Q4V8G6	0.194
MAPK3	P21708	NOXA1	A7E3N7	0.156
MAPK3	P21708	WWC1	F1M6U0	0.187
MAPK3	P21708	ABI1	Q9QZM5	0.357
MAPK3	P21708	RPTOR	D3ZDU2	0.38
MAPK3	P21708	RPTOR	D3ZDU2	0.38
MAPK3	P21708	RPTOR	D3ZDU2	0.38
MAPK3	P21708	BAD	O35147	0.38
MAPK3	P21708	ARHGEF2	Q5FVC2	0.191
MAPK3	P21708	STMN2	P21818	0.296
MAPK3	P21708	STMN2	P21818	0.296
MAPK3	P21708	MKL1	F1LV40	0.1
MAPK3	P21708	MKL1	F1LV40	0.1
MAPK3	P21708	CIC	D4A853	0.28
MAPK3	P21708	SULT4A1	P63047	0.1
MAPK3	P21708	MKNK1	Q4G050	0.545
MAPK3	P21708	Irx2	D3ZGA0	0.1
MAPK3	P21708	Xpo5	D3ZQE8	0.228
MAPK3	P21708	Xpo5	D3ZQE8	0.228
MAPK3	P21708	MKNK2	Q5U2N4	0.457
MAPK3	P21708	PLCB1	P10687	0.356
MAPK3	P21708	SPHK2	Q6AYB2	0.419
MAPK3	P21708	SPHK2	Q6AYB2	0.419
MAPK3	P21708	SPHK1	Q91V26	0.485
MAPK3	P21708	RRN3	B2GV13	0.1
MAPK3	P21708	RRN3	B2GV13	0.1
MAPK3	P21708	NCKIPSD	D3ZWX4	0.342
MAPK3	P21708	HDAC6	D3ZVD8	0.367
MAPK3	P21708	HDAC6	D3ZVD8	0.367
MAPK3	P21708	BAZ1B	G3V661	0.1
MAPK3	P21708	HSPB8	Q9EPX0	0.283
MAPK3	P21708	HSPB8	Q9EPX0	0.283
MAPK3	P21708	HSPB8	Q9EPX0	0.283
MAPK3	P21708	HSPB8	Q9EPX0	0.283
MAPK3	P21708	NUP50	O08587	0.1
MAPK3	P21708	Arhgap26	D3ZMS4	0.1
MAPK3	P21708	GAB2	Q9EQH1	0.571
