ENTITYA	IDA	ENTITYB	IDB	SCORE
CDK2	P97377	PGR	Q00175	0.37
CDK2	P97377	PGR	Q00175	0.37
CDK2	P97377	PGR	Q00175	0.37
CDK2	P97377	PGR	Q00175	0.37
CDK2	P97377	PGR	Q00175	0.37
CDK2	P97377	PGR	Q00175	0.37
CDK2	P97377	NPM1	Q61937	0.487
CDK2	P97377	NPM1	Q61937	0.487
CDK2	P97377	SP1	O89090	0.361
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	MYBL2	P48972	0.657
CDK2	P97377	PTHLH	P22858	0.313
CDK2	P97377	MYOD1	P10085	0.444
CDK2	P97377	HMGA1	P17095	0.166
CDK2	P97377	UBTF	P25976	0.314
CDK2	P97377	CEBPB	P28033	0.278
CDK2	P97377	CEBPB	P28033	0.278
CDK2	P97377	PTPN2	Q06180	0.318
CDK2	P97377	LIG1	P37913	0.403
CDK2	P97377	LIG1	P37913	0.403
CDK2	P97377	LIG1	P37913	0.403
CDK2	P97377	CCNA2	P51943	0.976
CDK2	P97377	CDK2	P97377	0.1
CDK2	P97377	ADRBK1	Q99MK8	0.1
CDK2	P97377	MCM3	P25206	0.785
CDK2	P97377	DNMT1	P13864	0.24
CDK2	P97377	MCM4	P49717	0.709
MAPK1	P63085	RPS6KB1	Q8BSK8	0.552
CDK2	P97377	MCM4	P49717	0.709
CDK2	P97377	MCM4	P49717	0.709
CDK2	P97377	BRCA1	P48754	0.612
CDK2	P97377	CDKN1A	P39689	0.954
CDK2	P97377	CDKN1B	P46414	0.95
CDK2	P97377	UBE2A	Q9Z255	0.326
CDK2	P97377	MCM2	P97310	0.679
CDK2	P97377	LIG3	P97386	0.312
CDK2	P97377	CDK7	Q03147	0.553
CDK2	P97377	CDK7	Q03147	0.553
CDK2	P97377	HIRA	Q61666	0.276
CDK2	P97377	CDKN2D	Q60773	0.423
CDK2	P97377	CDKN2D	Q60773	0.423
CDK2	P97377	PPP1CA	P62137	0.306
CDK2	P97377	SMAD3	Q8BUN5	0.691
CDK2	P97377	SMAD3	Q8BUN5	0.691
CDK2	P97377	SMAD3	Q8BUN5	0.691
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	SMAD3	Q8BUN5	0.691
CDK2	P97377	SMAD3	Q8BUN5	0.691
CDK2	P97377	FOXK2	Q3UCQ1	0.306
CDK2	P97377	FOXK2	Q3UCQ1	0.306
CDK2	P97377	RUNX1	Q03347	0.1
CDK2	P97377	RUNX1	Q03347	0.1
CDK2	P97377	RUNX1	Q03347	0.1
CDK2	P97377	ID2	P41136	0.364
CDK2	P97377	ID3	P41133	0.272
CDK2	P97377	ZBTB16	Q3UQ17	0.184
CDK2	P97377	ZBTB16	Q3UQ17	0.184
CDK2	P97377	PRDX1	P35700	0.157
CDK2	P97377	FOXM1	O08696	0.691
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	RBL2	Q64700	0.831
CDK2	P97377	SKP2	Q9Z0Z3	0.75
CDK2	P97377	ORC2	Q60862	0.762
CDK2	P97377	ORC2	Q60862	0.762
CDK2	P97377	ORC2	Q60862	0.762
CDK2	P97377	NPAT	Q8BMA5	0.374
CDK2	P97377	NPAT	Q8BMA5	0.374
CDK2	P97377	EZH2	Q61188	0.461
CDK2	P97377	CDX2	P43241	0.386
CDK2	P97377	CDX2	P43241	0.386
CDK2	P97377	CDX2	P43241	0.386
CDK2	P97377	CDX2	P43241	0.386
CDK2	P97377	RAD9A	Q9Z0F6	0.266
CDK2	P97377	RBBP8	Q80YR6	0.493
CDK2	P97377	CDC6	O89033	0.938
CDK2	P97377	CDC6	O89033	0.938
CDK2	P97377	CDC6	O89033	0.938
CDK2	P97377	CDC6	O89033	0.938
CDK2	P97377	TP63	O88898	0.139
CDK2	P97377	TP63	O88898	0.139
CDK2	P97377	TP63	O88898	0.139
CDK2	P97377	Tpx2	A2APB8	0.181
CDK2	P97377	CyclinA2/CDK2	SIGNOR-C83	0.976
CDK2	P97377	FOXO	SIGNOR-PF27	0.555
CDK2	P97377	FOXO	SIGNOR-PF27	0.555
CDK2	P97377	PP1	SIGNOR-PF54	0.306
Hrh2	P97292	Gna14	P30677	0.174
Hrh2	P97292	GNAI3	Q9DC51	0.174
Hrh2	P97292	GNAO1	P18872	0.174
Hrh2	P97292	GNAZ	O70443	0.174
Hrh2	P97292	GNAS	Q6R0H7	0.389
APC	Q61315	CTNNB1	Q02248	0.925
APC	Q61315	GSK3B/Axin/APC	SIGNOR-C110	0.836
FPR2	O88536	Gna14	P30677	0.372
ADRBK1	Q99MK8	ADRA2A	Q01338	0.1
ADRBK1	Q99MK8	ADRA2A	Q01338	0.1
ADRBK1	Q99MK8	ADRA2A	Q01338	0.1
ADRBK1	Q99MK8	ADRA2A	Q01338	0.1
ADRBK1	Q99MK8	CLTB	Q6IRU5	0.1
ADRBK1	Q99MK8	EZR	P26040	0.1
ADRBK1	Q99MK8	FPR1	P33766	0.1
ADRBK1	Q99MK8	FPR1	P33766	0.1
ADRBK1	Q99MK8	FPR1	P33766	0.1
ADRBK1	Q99MK8	FPR1	P33766	0.1
ADRBK1	Q99MK8	CXCR2	P35343	0.1
ADRBK1	Q99MK8	BDKRB2	P32299	0.1
ADRBK1	Q99MK8	BDKRB2	P32299	0.1
ADRBK1	Q99MK8	BDKRB2	P32299	0.1
ADRBK1	Q99MK8	OPRM1	P42866	0.1
ADRBK1	Q99MK8	OPRM1	P42866	0.1
ADRBK1	Q99MK8	SNCA	O55042	0.1
ADRBK1	Q99MK8	OPRD1	P32300	0.1
ADRBK1	Q99MK8	OPRD1	P32300	0.1
ADRBK1	Q99MK8	MAPK14	P47811	0.1
ADRBK1	Q99MK8	SMO	P56726	0.1
ADRBK1	Q99MK8	SMO	P56726	0.1
ADRA1D	P97714	Gnal	Q8CGK7	0.197
ADRA1D	P97714	GNAQ	P21279	0.497
ADRA1D	P97714	GNAS	Q6R0H7	0.208
EDNRA	Q61614	Gna14	P30677	0.403
EDNRA	Q61614	GNAI3	Q9DC51	0.357
EDNRA	Q61614	Gnal	Q8CGK7	0.385
EDNRA	Q61614	GNAQ	P21279	0.462
EDNRA	Q61614	GNAQ	P21279	0.462
EDNRA	Q61614	GNAI1	B2RSH2	0.335
EDNRA	Q61614	GNA13	P27601	0.469
EDNRA	Q61614	GNAS	Q6R0H7	0.407
Tacr1	P30548	GNAZ	O70443	0.189
Tacr1	P30548	Gnal	Q8CGK7	0.1
PTAFR	Q62035	GNAI3	Q9DC51	0.1
PTAFR	Q62035	GNAO1	P18872	0.1
PTAFR	Q62035	GNAZ	O70443	0.1
Ctss	O70370	BGLAP3	P54615	0.244
Ctss	O70370	BGLAP	P86546	0.244
Ctss	O70370	BGLAP2	P86547	0.244
PTAFR	Q62035	GNAS	Q6R0H7	0.1
F2R	P30558	LATS1	Q8BYR2	0.1
F2R	P30558	Gna14	P30677	0.343
F2R	P30558	GNAZ	O70443	0.351
F2R	P30558	GNA15	P30678	0.52
F2R	P30558	SDC4	O35988	0.1
F2R	P30558	GNA12	P27600	0.502
F2R	P30558	GNA12	P27600	0.502
F2R	P30558	GNA13	P27601	0.546
F2R	P30558	GNA13	P27601	0.546
F2R	P30558	KLF6	O08584	0.1
F2R	P30558	Tnfrsf12a	Q9CR75	0.1
F2R	P30558	LATS2	Q7TSJ6	0.1
F2R	P30558	CORO1C	Q9WUM4	0.1
NFYB	P63139	Phgdh	Q61753	0.1
PAX6	P63015	Pcsk1	P63239	0.221
NFYB	P63139	Gch1	Q05915	0.1
NFYB	P63139	Sox18	P43680	0.1
NFYB	P63139	Gfi1b	O70237	0.1
Brd2	Q7JJ13	TP53BP1	P70399	0.187
Brd2	Q7JJ13	Zmynd8	A2A484	0.172
FAS	P25446	FAS	P25446	0.1
FAS	P25446	FAS	P25446	0.1
FAS	P25446	FADD	Q61160	0.918
FAS	P25446	RIPK1	Q60855	0.59
FAS	P25446	MAP3K5	O35099	0.682
FAS	P25446	RASSF1	Q99MK9	0.147
FAS	P25446	DAXX	O35613	0.694
YY1	Q00899	Fcer1a	P20489	0.1
YY1	Q00899	Cox7c	P17665	0.147
YY1	Q00899	Atp6v1a	P50516	0.204
YY1	Q00899	NOTCH1	Q01705	0.567
YY1	Q00899	Postn	Q62009	0.1
YY1	Q00899	Hoxb13	P70321	0.17
YY1	Q00899	NOTCH	SIGNOR-PF30	0.567
Psma1	Q9R1P4	26S Proteasome	SIGNOR-C307	0.882
Psma2	P49722	26S Proteasome	SIGNOR-C307	0.876
Psma4	Q9R1P0	26S Proteasome	SIGNOR-C307	0.867
LMO2	P25801	ANGPT2	O35608	0.209
LMO2	P25801	Erg	P81270	0.323
LMO2	P25801	TAL1	P22091	0.906
CD40	P27512	BCL2L1	Q64373	0.289
CD40	P27512	TRAF2	P39429	0.833
CD40	P27512	BIK	O70337	0.1
NFKBIA	Q9Z1E3	S100a6	P14069	0.1
NFKBIA	Q9Z1E3	NFKB1	P25799	0.776
NFKBIA	Q9Z1E3	RELA	Q04207	0.894
NFKBIA	Q9Z1E3	NfKb-p65/p50	SIGNOR-C13	0.835
Itga3	Q62470	A3/b1 integrin	SIGNOR-C161	0.757
ITGB7	P26011	PTK2	P34152	0.498
ITGB7	P26011	AE/b7 integrin	SIGNOR-C186	0.652
ITGB7	P26011	A4/b7 integrin	SIGNOR-C187	0.86
ITGB8	Q0VBD0	TGFB1	P04202	0.52
ITGB8	Q0VBD0	PTK2	P34152	0.398
PTPN3	A2ALK8	VCP	Q01853	0.418
PTPN3	A2ALK8	VCP	Q01853	0.418
DNMT1	P13864	BAG4	Q8CI61	0.1
DNMT1	P13864	BAG3	Q9JLV1	0.1
DNMT1	P13864	ESR1	P19785	0.284
DNMT1	P13864	Mbd2	Q9Z2E1	0.634
DNMT1	P13864	DNMT1/DNMT3A	SIGNOR-C42	0.699
DNMT1	P13864	DNMT1/DNMT3B	SIGNOR-C43	0.706
PAX6	P63015	GCG	P55095	0.487
PAX6	P63015	PAX6	P63015	0.1
PAX6	P63015	Ctnnd2	O35927	0.249
PAX6	P63015	CDX2/PAX6/P300	SIGNOR-C33	0.415
U2AF2	P26369	ZRSR2/U2AF2	SIGNOR-C81	0.746
Elavl4	Q61701	Adam10	O35598	0.1
HMGB2	P30681	POU2F1	P25425	0.258
HMGB2	P30681	POU3F1	P21952	0.258
CD27	P41272	BCL2L1	Q64373	0.201
MST1	P26928	STK4	Q9JI11	0.463
IL3RA	P26952	JAK2	Q62120	0.573
IL3RA	P26952	STAT5A	P42230	0.456
CNTFR	O88507	STAT3	P42227	0.215
CNTFR	O88507	STAT1	P42225	0.16
ACVR2A	P27038	ACVR1B	Q61271	0.696
ACVR2A	P27038	ACVR1	P37172	0.664
Stom	P54116	SLC2A1	P17809	0.444
Stom	P54116	4.1 complex	SIGNOR-C386	0.242
MAPK3	Q63844	APBB1	Q9QXJ1	0.156
MAPK3	Q63844	APBB1	Q9QXJ1	0.156
MAPK3	Q63844	APBB1	Q9QXJ1	0.156
MAPK3	Q63844	APBB1	Q9QXJ1	0.156
MAPK3	Q63844	SYN3	Q8JZP2	0.1
MAPK3	Q63844	BCL2L11	O54918	0.656
MAPK3	Q63844	FOXO3	Q9WVH4	0.478
MAPK3	Q63844	FOXO3	Q9WVH4	0.478
MAPK3	Q63844	FOXO3	Q9WVH4	0.478
MAPK3	Q63844	MITF	Q08874	0.445
MAPK3	Q63844	RPS6KA5	Q8C050	0.534
MAPK3	Q63844	RPS6KA5	Q8C050	0.534
MAPK3	Q63844	RPS6KA4	Q9Z2B9	0.565
MAPK3	Q63844	NFATC1	O88942	0.421
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	EGFR	Q01279	0.476
MAPK3	Q63844	FOS	P01101	0.623
MAPK3	Q63844	FOS	P01101	0.623
MAPK3	Q63844	FOS	P01101	0.623
MAPK3	Q63844	FOS	P01101	0.623
MAPK3	Q63844	FOS	P01101	0.623
MAPK3	Q63844	MBP	P04370	0.437
MAPK3	Q63844	MBP	P04370	0.437
MAPK3	Q63844	ESR1	P19785	0.637
MAPK3	Q63844	ESR1	P19785	0.637
MAPK3	Q63844	ESR1	P19785	0.637
MAPK3	Q63844	RAF1	Q99N57	0.597
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	RAF1	Q99N57	0.597
MAPK3	Q63844	RAF1	Q99N57	0.597
MAPK3	Q63844	RAF1	Q99N57	0.597
MAPK3	Q63844	NR3C1	P06537	0.442
MAPK3	Q63844	LCK	P06240	0.517
MAPK3	Q63844	PGR	Q00175	0.458
MAPK3	Q63844	TH	P24529	0.413
MAPK3	Q63844	SP1	O89090	0.603
MAPK3	Q63844	SP1	O89090	0.603
MAPK3	Q63844	SP1	O89090	0.603
MAPK3	Q63844	SP1	O89090	0.603
MAPK3	Q63844	SP1	O89090	0.603
MAPK3	Q63844	ALOX5	P48999	0.206
MAPK3	Q63844	GJA1	P23242	0.573
MAPK3	Q63844	ALOX5	P48999	0.206
MAPK3	Q63844	MYB	P06876	0.205
MAPK3	Q63844	MYB	P06876	0.205
MAPK3	Q63844	BCL2	P10417	0.514
MAPK3	Q63844	BCL2	P10417	0.514
MAPK3	Q63844	THRB	P37242	0.343
MAPK3	Q63844	NCF1	Q09014	0.317
MAPK3	Q63844	ETS1	P27577	0.624
MAPK3	Q63844	BRAF	P28028	0.623
MAPK3	Q63844	BRAF	P28028	0.623
MAPK3	Q63844	BRAF	P28028	0.623
MAPK3	Q63844	ATF2	P16951	0.716
MAPK3	Q63844	ATF2	P16951	0.716
MAPK3	Q63844	ATF2	P16951	0.716
MAPK3	Q63844	ATF2	P16951	0.716
MAPK3	Q63844	JUND	P15066	0.393
MAPK3	Q63844	TAL1	P22091	0.3
MAPK3	Q63844	CAPN2	O08529	0.485
MAPK3	Q63844	ELK1	P41969	0.584
MAPK3	Q63844	ELK1	P41969	0.584
MAPK3	Q63844	RXRA	P28700	0.48
MAPK3	Q63844	RXRA	P28700	0.48
MAPK3	Q63844	RPS3	P62908	0.235
MAPK3	Q63844	RPS3	P62908	0.235
MAPK3	Q63844	RPS6KB1	Q8BSK8	0.561
MAPK3	Q63844	RPS6KB1	Q8BSK8	0.561
MAPK3	Q63844	RPS6KB1	Q8BSK8	0.561
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	PML	Q60953	0.272
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	POLR2A	P08775	0.244
MAPK3	Q63844	ADRBK1	Q99MK8	0.1
MAPK3	Q63844	MAPK3	Q63844	0.1
MAPK3	Q63844	MAPK3	Q63844	0.1
MAPK3	Q63844	MAPK3	Q63844	0.1
MAPK3	Q63844	CAD	B2RQC6	0.1
MAPK3	Q63844	DUSP1	P28563	0.749
MAPK3	Q63844	DUSP1	P28563	0.749
MAPK3	Q63844	DUSP1	P28563	0.749
MAPK3	Q63844	DUSP1	P28563	0.749
MAPK3	Q63844	CIITA	P79621	0.272
MAPK3	Q63844	CIITA	P79621	0.272
MAPK3	Q63844	NOS2	P29477	0.228
MAPK3	Q63844	PTPN7	Q8BUM3	0.664
MAPK3	Q63844	IRS1	P35569	0.636
MAPK3	Q63844	IRS1	P35569	0.636
MAPK3	Q63844	SREBF1	Q9WTN3	0.375
MAPK3	Q63844	PPARG	P37238	0.278
MAPK3	Q63844	PPARG	P37238	0.278
MAPK3	Q63844	STAT3	P42227	0.632
MAPK3	Q63844	STAT3	P42227	0.632
MAPK3	Q63844	STAT3	P42227	0.632
MAPK3	Q63844	STAT3	P42227	0.632
MAPK3	Q63844	STAT3	P42227	0.632
MAPK3	Q63844	BCL6	P41183	0.296
MAPK3	Q63844	BCL6	P41183	0.296
MAPK3	Q63844	ETV6	P97360	0.221
MAPK3	Q63844	ETV6	P97360	0.221
MAPK3	Q63844	STAT5A	P42230	0.636
MAPK3	Q63844	LIFR	P42703	0.182
MAPK3	Q63844	4930550L24RIK	Q99PA7	0.237
MAPK3	Q63844	CDKN1B	P46414	0.246
MAPK3	Q63844	PLA2G4A	P47713	0.595
MAPK3	Q63844	SOX9	Q04887	0.275
MAPK3	Q63844	MAPKAPK2	P49138	0.459
MAPK3	Q63844	ARRB1	Q8BWG8	0.658
MAPK3	Q63844	ARRB1	Q8BWG8	0.658
MAPK3	Q63844	AMPH	Q7TQF7	0.185
MAPK3	Q63844	AMPH	Q7TQF7	0.185
MAPK3	Q63844	PCYT1A	P49586	0.404
MAPK3	Q63844	CEBPA	P53566	0.258
MAPK3	Q63844	NUP153	E9Q3G8	0.335
MAPK3	Q63844	TSC2	Q61037	0.616
MAPK3	Q63844	GSK3B	Q9WV60	0.205
MAPK3	Q63844	GSK3B	Q9WV60	0.205
MAPK3	Q63844	TOB1	Q61471	0.226
MAPK3	Q63844	TOB1	Q61471	0.226
MAPK3	Q63844	TOB1	Q61471	0.226
MAPK3	Q63844	TOB1	Q61471	0.226
MAPK3	Q63844	SCNN1B	Q9WU38	0.199
MAPK3	Q63844	RPS6KA3	P18654	0.744
MAPK3	Q63844	RPS6KA3	P18654	0.744
MAPK3	Q63844	RCAN1	Q9JHG6	0.319
MAPK3	Q63844	CASP9	Q8C3Q9	0.462
MAPK3	Q63844	MAZ	P56671	0.209
MAPK3	Q63844	HNRNPK	P61979	0.268
MAPK3	Q63844	HNRNPK	P61979	0.268
MAPK3	Q63844	GTF2I	Q9ESZ8	0.314
MAPK3	Q63844	GTF2I	Q9ESZ8	0.314
MAPK3	Q63844	SOS1	Q62245	0.539
MAPK3	Q63844	ADAM17	Q9Z0F8	0.235
MAPK3	Q63844	SMAD3	Q8BUN5	0.526
MAPK3	Q63844	H3F3A	P84244	0.1
MAPK3	Q63844	HSF1	P38532	0.589
MAPK3	Q63844	E2F1	Q61501	0.177
MAPK3	Q63844	E2F1	Q61501	0.177
MAPK3	Q63844	EWSR1	Q61545	0.154
MAPK3	Q63844	SP3	O70494	0.208
MAPK3	Q63844	LIPE	P54310	0.348
MAPK3	Q63844	CALD1	E9QA15	0.371
MAPK3	Q63844	CALD1	E9QA15	0.371
MAPK3	Q63844	CALD1	E9QA15	0.371
MAPK3	Q63844	MCL1	P97287	0.296
MAPK3	Q63844	KLC1	O88447	0.177
MAPK3	Q63844	PPARA	P23204	0.552
MAPK3	Q63844	SOS1	Q62245	0.539
MAPK3	Q63844	SOS1	Q62245	0.539
MAPK3	Q63844	SREBF2	Q3U1N2	0.332
MAPK3	Q63844	SREBF2	Q3U1N2	0.332
MAPK3	Q63844	TFCP2	Q9ERA0	0.1
MAPK3	Q63844	Eps8	Q08509	0.237
MAPK3	Q63844	GRB10	Q60760	0.182
MAPK3	Q63844	GRB10	Q60760	0.182
MAPK3	Q63844	PPP2R5C	Q60996	0.328
MAPK3	Q63844	GAB1	Q9QYY0	0.575
MAPK3	Q63844	GAB1	Q9QYY0	0.575
MAPK3	Q63844	GAB1	Q9QYY0	0.575
MAPK3	Q63844	GAB1	Q9QYY0	0.575
MAPK3	Q63844	GAB1	Q9QYY0	0.575
MAPK3	Q63844	GAB1	Q9QYY0	0.575
MAPK3	Q63844	SMAD4	P97471	0.297
MAPK3	Q63844	MKNK1	O08605	0.545
MAPK3	Q63844	CTTN	Q60598	0.333
MAPK3	Q63844	CTTN	Q60598	0.333
MAPK3	Q63844	CTTN	Q60598	0.333
MAPK3	Q63844	CTTN	Q60598	0.333
MAPK3	Q63844	CASP8	O89110	0.663
MAPK3	Q63844	NFATC4	Q8K120	0.174
MAPK3	Q63844	KARS	Q99MN1	0.1
MAPK3	Q63844	PTPRR	Q62132	0.646
MAPK3	Q63844	RPS6KA2	Q9WUT3	0.733
MAPK3	Q63844	Pcbp2	Q61990	0.251
MAPK3	Q63844	Pcbp2	Q61990	0.251
MAPK3	Q63844	RPS6KA1	P18653	0.732
MAPK3	Q63844	RPS6KA1	P18653	0.732
MAPK3	Q63844	MKNK1	O08605	0.545
MAPK3	Q63844	RPS6KA1	P18653	0.732
MAPK3	Q63844	RPS6KA1	P18653	0.732
MAPK3	Q63844	MED1	Q925J9	0.152
MAPK3	Q63844	TWIST1	P26687	0.206
MAPK3	Q63844	NCOA1	P70365	0.156
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	SMAD2	Q62432	0.673
MAPK3	Q63844	STK11	Q9WTK7	0.334
MAPK3	Q63844	HIF1A	Q61221	0.621
MAPK3	Q63844	HIF1A	Q61221	0.621
MAPK3	Q63844	DUSP6	Q9DBB1	0.848
MAPK3	Q63844	DUSP6	Q9DBB1	0.848
MAPK3	Q63844	Mettl3	Q8C3P7	0.194
MAPK3	Q63844	Mettl3	Q8C3P7	0.194
MAPK3	Q63844	Irx2	P81066	0.1
MAPK3	Q63844	Mettl3	Q8C3P7	0.194
MAPK3	Q63844	NOXA1	Q8CJ00	0.156
MAPK3	Q63844	WWC1	Q5SXA9	0.187
MAPK3	Q63844	ABI1	Q8CBW3	0.357
MAPK3	Q63844	RPTOR	Q8K4Q0	0.38
MAPK3	Q63844	RPTOR	Q8K4Q0	0.38
MAPK3	Q63844	RPTOR	Q8K4Q0	0.38
MAPK3	Q63844	BAD	Q61337	0.38
MAPK3	Q63844	ARHGEF2	Q60875	0.191
MAPK3	Q63844	STMN2	P55821	0.296
MAPK3	Q63844	STMN2	P55821	0.296
MAPK3	Q63844	MKL1	Q8K4J6	0.1
MAPK3	Q63844	MKL1	Q8K4J6	0.1
MAPK3	Q63844	CIC	Q924A2	0.28
MAPK3	Q63844	SULT4A1	P63046	0.1
MAPK3	Q63844	MKNK1	O08605	0.545
MAPK3	Q63844	Irx2	P81066	0.1
MAPK3	Q63844	Xpo5	Q924C1	0.228
MAPK3	Q63844	Xpo5	Q924C1	0.228
MAPK3	Q63844	MKNK2	Q8CDB0	0.457
MAPK3	Q63844	PLCB1	Q9Z1B3	0.356
MAPK3	Q63844	SPHK2	Q9JIA7	0.419
MAPK3	Q63844	SPHK2	Q9JIA7	0.419
MAPK3	Q63844	SPHK1	Q8CI15	0.485
MAPK3	Q63844	RRN3	B2RS91	0.1
MAPK3	Q63844	RRN3	B2RS91	0.1
MAPK3	Q63844	NCKIPSD	Q9ESJ4	0.342
MAPK3	Q63844	HDAC6	Q9Z2V5	0.367
MAPK3	Q63844	HDAC6	Q9Z2V5	0.367
MAPK3	Q63844	BAZ1B	Q9Z277	0.1
MAPK3	Q63844	HSPB8	Q9JK92	0.283
MAPK3	Q63844	HSPB8	Q9JK92	0.283
MAPK3	Q63844	HSPB8	Q9JK92	0.283
GNG2	P63213	GNB/GNG	SIGNOR-C202	0.943
MAPK3	Q63844	HSPB8	Q9JK92	0.283
MAPK3	Q63844	NUP50	Q9JIH2	0.1
MAPK3	Q63844	Arhgap26	Q6ZQ82	0.1
MAPK3	Q63844	GAB2	Q9Z1S8	0.571
MAPK3	Q63844	GSK3B/Axin/APC	SIGNOR-C110	0.265
MAPK3	Q63844	mTORC1	SIGNOR-C3	0.274
MAPK3	Q63844	mTORC1	SIGNOR-C3	0.274
MAPK3	Q63844	mTORC1	SIGNOR-C3	0.274
MAPK3	Q63844	mTORC1	SIGNOR-C3	0.274
MAPK3	Q63844	mTORC1	SIGNOR-C3	0.274
MAPK3	Q63844	RPS6K	SIGNOR-PF26	0.745
MAPK3	Q63844	RPS6K	SIGNOR-PF26	0.745
MAPK3	Q63844	RPS6K	SIGNOR-PF26	0.745
MAPK3	Q63844	RPS6K	SIGNOR-PF26	0.745
CAD	B2RQC6	CAD	B2RQC6	0.1
MAPK1	P63085	RPS6KB1	Q8BSK8	0.552
MAPK3	Q63844	RPS6K	SIGNOR-PF26	0.745
MAPK3	Q63844	RPS6K	SIGNOR-PF26	0.745
MAPK3	Q63844	FOXO	SIGNOR-PF27	0.478
MAPK3	Q63844	FOXO	SIGNOR-PF27	0.478
ARNT	P53762	JUN	P05627	0.524
ARNT	P53762	TH	P24529	0.1
ARNT	P53762	CCNE1	Q61457	0.199
ARNT	P53762	CDK2	P97377	0.148
ARNT	P53762	HIF1A	Q61221	0.811
ARNT	P53762	Cyp1b1	Q64429	0.266
ARNT	P53762	CA9	Q8VHB5	0.414
ARNT	P53762	AHR-ARNT	SIGNOR-C125	0.758
RPL10	Q6ZWV3	JUN	P05627	0.275
RPL10	Q6ZWV3	YES1	Q04736	0.339
Rpa1	Q8VEE4	Pola1	P33609	0.63
PIK3R1	P26450	PIK3CD	O35904	0.817
PIK3R1	P26450	PIK3CA	P42337	0.936
PIK3R1	P26450	PIK3CB	Q8BTI9	0.834
PIK3R1	P26450	PIK3CG	Q9JHG7	0.662
PIK3R1	P26450	PI3K	SIGNOR-C156	0.936
Psmb8	P28063	MCL1	P97287	0.1
PSMA5	Q9Z2U1	26S Proteasome	SIGNOR-C307	0.89
POU1F1	Q00286	GH1	P06880	0.234
HTR1D	Q61224	GNAI3	Q9DC51	0.373
HTR1D	Q61224	GNAO1	P18872	0.309
HTR1D	Q61224	GNAZ	O70443	0.174
Htr1b	P28334	Gna14	P30677	0.174
MAPK1	P63085	Mcrip1	Q3UGS4	0.1
Htr1b	P28334	GNAI3	Q9DC51	0.375
Htr1b	P28334	GNAO1	P18872	0.449
Htr1b	P28334	GNAZ	O70443	0.174
Htr1b	P28334	GNAI1	B2RSH2	0.4
Htr2a	P35363	Gna14	P30677	0.384
Htr2a	P35363	GNAQ	P21279	0.559
Htr2a	P35363	GNAI1	B2RSH2	0.299
Lox	P28301	Efemp2	Q9WVJ9	0.473
ELK4	P41158	Insig2	Q91WG1	0.1
Pex2	P55098	Pex5	O09012	0.473
MAPK1	P63085	PARP1	P11103	0.435
HTR2C	P34968	Gna14	P30677	0.372
HTR2C	P34968	GNAI3	Q9DC51	0.2
HTR2C	P34968	GNAO1	P18872	0.214
HTR2C	P34968	GNAZ	O70443	0.177
HTR2C	P34968	GNA15	P30678	0.429
NMBR	O54799	Gna14	P30677	0.372
